tier,mpls_owner,licensed_un,POPTOTAL,LIVEDALONE,WHITENH,BLACKNH,AMINDNH,ASIANNH,HISPPOP,HOMEOWNPCT,OWNEROCC,RENTEROCC,VACANT,MEDIANAGE,emv_total,year_built,homestead,eviction
1,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,275500,1957,0,0
1,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,127500,1922,0,0
1,0,2,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,2.22E+05,1935,0,0
1,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,220500,1929,0,0
2,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,2.19E+05,1920,0,0
1,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,198500,1946,1,0
1,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,1.66E+05,1941,0,0
1,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,183500,1915,1,0
1,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,2.54E+05,1916,1,0
1,0,42,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,4.51E+06,2012,0,0
NA,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,2.01E+05,1913,1,0
1,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,410500,1884,1,0
1,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,164500,1950,0,0
1,0,2,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,228500,1931,0,0
1,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,1.50E+05,1929,0,0
1,1,2,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,3.54E+05,1900,0,0
1,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,1.63E+05,1922,0,0
1,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,1.08E+05,1916,0,0
1,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,117500,2004,0,0
1,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,2.86E+05,1931,1,0
1,0,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,171500,1925,0,0
2,0,2,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,265500,1900,0,1
1,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,2.13E+05,1918,0,0
1,1,1,3980,786,3230,238,61,98,238,0.845,1651,302,130,39,1.29E+05,1941,1,0
1,0,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,210500,1974,0,0
1,0,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,171500,1948,0,0
1,0,6,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,6.80E+05,1950,0,0
1,0,12,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,1.12E+06,1949,0,0
1,0,4,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,4.72E+05,1950,0,0
1,0,18,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,1.40E+07,1966,0,0
1,0,11,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,908500,1958,0,0
1,0,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,181500,1947,0,0
1,0,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,2.89E+05,1957,0,0
1,1,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,174500,1950,0,0
1,1,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,282500,1948,0,0
1,1,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,316500,1952,1,0
1,1,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,236500,1950,0,0
2,0,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,290500,1958,0,0
3,1,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,161700,1948,0,0
1,1,12,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,8.93E+05,1968,0,0
1,0,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,1.76E+05,1963,1,0
1,0,6,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,674500,1950,0,0
1,0,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,2.83E+05,1959,0,0
1,0,6,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,687500,1950,0,0
1,0,4,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,4.71E+05,1950,0,0
1,0,18,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,1.40E+07,1966,0,0
1,0,18,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,1.40E+07,1966,0,0
1,0,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,2.57E+05,1937,0,0
1,0,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,3.29E+05,1963,0,0
1,0,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,2.54E+05,1951,0,0
NA,1,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,3.03E+05,1922,1,0
1,0,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,1.93E+05,1926,0,0
1,1,4,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,374500,1950,0,0
1,0,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,229500,1953,0,0
1,0,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,113500,1925,1,0
1,0,6,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,661500,1950,0,0
1,0,6,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,674500,1950,0,0
1,0,18,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,1.40E+07,1966,0,0
1,0,18,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,1.40E+07,1966,0,0
1,0,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,206500,1948,0,0
1,0,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,209500,1948,0,0
1,0,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,192500,1941,1,0
1,1,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,290500,1950,0,0
1,1,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,3.76E+05,1864,0,0
1,1,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,189500,1954,1,0
1,1,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,228500,1942,1,0
1,0,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,253500,1948,0,0
1,1,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,176500,1949,0,0
1,1,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,2.67E+05,1954,0,0
1,0,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,3.27E+05,1954,0,0
1,0,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,2.28E+05,1948,0,0
1,0,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,1.86E+05,1947,0,0
1,0,2,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,226500,1901,0,0
1,1,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,262500,1951,1,0
1,1,1,4972,699,2944,1073,41,109,570,0.504,1056,1038,99,32.8,312500,1929,1,0
1,0,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,274500,1959,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,327500,1949,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,2.93E+05,1953,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,2.40E+05,1952,0,0
1,1,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,3.71E+05,1960,1,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,1.79E+05,1956,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,212500,1981,0,0
1,1,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,245500,1949,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,213500,1949,0,0
1,1,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,2.14E+05,1948,0,0
1,1,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,321500,1957,1,0
1,1,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,294500,1957,0,0
1,1,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,522500,1952,1,0
1,1,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,3.02E+05,1952,0,0
1,0,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,3.07E+05,1961,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,218500,1937,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,241500,1951,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,228500,1952,0,0
1,1,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,308500,1952,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,1.89E+05,1949,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,201500,1955,0,0
1,0,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,258500,1961,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,241500,1950,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,2.03E+05,1951,0,0
1,0,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,2.51E+05,1958,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,220500,1951,0,0
1,0,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,2.88E+05,1958,0,0
1,1,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,314500,1952,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,274500,1955,0,0
1,0,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,2.80E+05,1956,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,1.54E+05,1984,1,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,232500,1949,0,0
1,1,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,2.47E+05,1955,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,248500,1957,1,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,164500,1946,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,2.21E+05,1953,0,0
1,1,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,3.02E+05,1950,0,0
1,1,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,2.16E+05,1928,0,0
1,0,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,310500,1960,0,0
2,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,208500,1950,0,0
1,0,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,3.13E+05,1960,0,0
1,1,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,188500,1944,0,0
1,0,2,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,2.82E+05,1959,0,0
1,1,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,232500,1951,0,0
1,0,1,5732,768,4761,374,24,184,232,0.862,2175,349,104,37.4,2.21E+05,1951,0,0
1,0,1,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,131500,1927,0,0
1,0,1,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,184500,1948,0,0
1,0,6,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,2.66E+05,1961,0,0
1,0,1,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,177500,1948,1,0
1,1,1,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,149500,1947,0,0
1,0,1,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,184500,1952,0,0
1,0,1,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,188500,1945,1,0
2,0,8,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,402500,1963,0,0
1,0,2,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,1.78E+05,1952,0,0
1,1,1,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,209500,1948,0,0
1,0,2,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,177500,1956,0,0
1,1,6,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,0,1963,0,0
1,1,12,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,5.50E+05,1963,0,1
1,0,1,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,202500,1947,0,0
1,0,1,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,2.10E+05,1945,0,0
1,0,1,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,2.12E+05,1940,0,0
1,0,6,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,275500,1961,0,1
2,0,12,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,570500,1963,0,0
1,0,1,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,7.80E+04,1928,0,0
2,0,1,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,1.81E+05,1959,0,1
1,1,55,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,256700,1963,0,0
2,0,4,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,2.07E+05,1962,0,0
1,1,7,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,3.65E+05,1960,0,0
1,1,6,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,5514400,1983,0,0
1,1,6,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,5514400,1983,0,0
1,1,6,3159,400,1560,614,73,90,698,0.548,675,557,96,30.3,5514400,1983,0,0
1,0,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,2.00E+05,1946,0,0
1,0,2,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,194500,1955,0,0
1,1,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,111500,1921,0,0
1,0,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,159500,1924,0,0
1,0,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,221500,1947,0,0
1,1,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,125500,1929,0,0
1,1,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,92500,1941,0,0
1,0,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,1.18E+05,1923,0,0
1,0,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,105500,1933,0,0
1,1,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,9.00E+04,1913,0,0
1,0,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,122500,1933,0,0
1,0,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,2.05E+05,1958,1,0
1,0,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,1.81E+05,1958,0,0
1,1,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,7.00E+04,1924,0,0
1,1,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,1.01E+05,1920,0,0
1,0,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,1.51E+05,1950,0,0
1,0,2,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,2.04E+05,1959,0,0
1,0,2,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,1.74E+05,1928,1,0
NA,1,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,165500,1948,1,0
1,0,2,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,131500,1950,0,0
1,1,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,1.58E+05,1956,0,0
1,1,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,118500,1923,0,0
1,0,1,2819,451,2103,204,49,56,297,0.844,1076,199,87,36.5,201500,1948,0,0
1,0,19,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,9.34E+05,1916,0,0
1,1,1,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,0,1900,0,0
1,0,3,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,1.70E+05,1900,0,1
1,0,34,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,1965500,1964,0,1
1,0,4,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,2.58E+05,1908,0,0
1,0,1,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,7.40E+04,1928,0,0
1,1,4,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,43500,1902,1,0
2,1,4,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,162500,1900,0,0
1,0,2,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,0,1900,0,0
1,1,9,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,2393600,1962,0,0
1,1,8,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,2393600,1962,0,0
1,1,9,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,2393600,1962,0,0
3,0,6,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,2.83E+05,1943,0,0
1,1,1,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,235500,1900,1,0
1,1,2,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,589500,2003,0,0
1,1,2,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,1.90E+05,1891,0,0
1,1,1,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,154500,1909,1,0
1,0,2,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,1.37E+05,1900,0,0
1,1,2,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,181500,1940,0,0
1,1,29,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,1.33E+06,1967,0,0
1,1,2,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,229500,1899,0,0
1,1,20,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,1087500,1916,0,0
1,0,1,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,160500,1900,0,0
1,1,2,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,178500,1900,0,0
1,1,1,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,0,1900,0,0
2,1,3,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,2.67E+05,1902,0,0
1,0,3,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,2.46E+05,1909,0,0
1,1,18,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,7.99E+05,1895,0,0
1,1,1,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,1.64E+05,1900,0,0
1,1,18,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,0,1920,0,0
1,1,2,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,0,1916,0,0
1,1,2,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,1.66E+05,1900,1,0
1,1,1,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,291500,1900,1,0
1,1,22,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,1276500,1915,0,0
1,0,1,3198,480,859,1281,109,54,738,0.093,101,990,129,28.8,192500,1904,0,0
1,0,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,1.90E+05,1900,0,0
2,0,1,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,34200,1901,0,0
2,0,1,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,82800,1915,0,0
2,0,1,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,59900,1901,0,0
1,0,29,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,8.82E+05,1901,0,1
1,1,1,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,2.70E+05,1900,1,0
1,1,1,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,1.96E+05,1900,1,0
1,1,70,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,4.73E+06,1968,0,0
1,1,4,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,3.78E+05,1899,0,0
1,1,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,1.42E+05,1900,0,0
1,1,6,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,2.35E+06,1984,0,0
1,1,4,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,225200,1901,0,0
1,1,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,3.82E+05,1900,0,0
1,1,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,117500,1900,0,0
1,1,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,1.10E+05,1888,0,0
1,1,5,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,393500,1983,0,0
1,1,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,NA,NA,0A,0
1,1,3,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,192500,1900,0,0
1,1,4,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,3.04E+05,1983,0,0
1,0,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,1.83E+05,1900,0,0
1,1,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,1.21E+05,1900,0,0
1,1,1,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,1.91E+05,1957,0,0
1,1,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,1.37E+05,1897,0,0
1,1,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,120500,1900,0,0
1,1,1,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,229500,1900,0,0
1,1,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,249500,1900,0,0
1,1,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,1.49E+05,1906,0,0
2,0,10,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,703500,1965,0,0
1,1,1,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,2.04E+05,1900,1,0
1,1,4,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,2.81E+05,1885,0,0
1,1,3,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,2.16E+05,1883,0,0
1,1,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,1.17E+05,1900,0,0
1,1,4,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,3.08E+05,1884,0,0
1,1,1,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,1.24E+05,1900,0,0
1,1,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,1.14E+05,1900,0,0
1,1,3,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,301500,1914,0,0
1,1,1,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,53600,1901,0,0
1,0,6,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,352800,2005,0,0
1,1,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,141600,1901,0,0
1,0,4,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,3.15E+05,1900,0,0
1,0,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,197500,1900,0,0
1,1,2,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,1.51E+05,1907,0,0
1,1,6,8094,1503,3006,3645,41,882,277,0.084,249,2702,165,22.4,2.35E+06,1984,0,0
2,0,212,2293,1262,1515,421,27,141,119,0.131,226,1493,237,40,3.97E+07,1912,0,1
1,0,1,2293,1262,1515,421,27,141,119,0.131,226,1493,237,40,133500,1978,0,0
1,1,41,2293,1262,1515,421,27,141,119,0.131,226,1493,237,40,2348200,1914,0,0
1,1,18,2293,1262,1515,421,27,141,119,0.131,226,1493,237,40,9.32E+05,1892,0,0
1,1,1,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,1.65E+05,1979,0,0
2,0,1,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,1.51E+05,1979,0,0
1,0,1,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,1.63E+05,1900,0,0
1,0,1,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,1.08E+05,1900,0,0
1,0,1,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,100500,1900,0,0
1,0,1,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,136500,1907,0,1
1,0,1,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,2.30E+05,1907,0,1
1,0,2,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,1.58E+05,1907,0,1
1,0,1,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,160500,1979,0,0
1,1,1,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,221500,1981,1,0
1,0,1,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,1.46E+05,1907,0,1
1,1,3,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,1.26E+05,1907,0,1
1,0,2,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,1.62E+05,1979,0,0
1,0,72,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,0,1989,0,0
1,0,75,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,4.98E+06,1887,0,0
1,0,1,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,189500,1979,0,0
1,0,1,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,1.32E+05,1907,0,1
1,1,39,2717,1326,2125,158,10,211,138,0.239,474,1507,299,35,0,1997,0,0
3,1,2,4269,236,709,869,777,126,1621,0.311,355,786,143,25.7,139500,1900,0,0
1,0,1,4269,236,709,869,777,126,1621,0.311,355,786,143,25.7,150500,1900,0,0
1,0,1,4269,236,709,869,777,126,1621,0.311,355,786,143,25.7,1.17E+05,1922,0,0
1,1,1,4269,236,709,869,777,126,1621,0.311,355,786,143,25.7,205500,1900,0,0
1,1,1,4269,236,709,869,777,126,1621,0.311,355,786,143,25.7,1.40E+05,1893,1,0
1,1,1,4269,236,709,869,777,126,1621,0.311,355,786,143,25.7,159500,1900,1,0
1,1,1,4269,236,709,869,777,126,1621,0.311,355,786,143,25.7,1.15E+05,2005,0,0
1,1,2,4269,236,709,869,777,126,1621,0.311,355,786,143,25.7,2.11E+05,1912,0,0
1,0,1,4269,236,709,869,777,126,1621,0.311,355,786,143,25.7,108500,2006,0,1
1,1,2,4269,236,709,869,777,126,1621,0.311,355,786,143,25.7,1.89E+05,1912,0,0
1,1,1,4269,236,709,869,777,126,1621,0.311,355,786,143,25.7,167500,1900,1,0
1,0,2,4269,236,709,869,777,126,1621,0.311,355,786,143,25.7,1.49E+05,1913,1,0
1,0,1,4269,236,709,869,777,126,1621,0.311,355,786,143,25.7,190500,2000,0,0
